token_address,token_name,token_symbol,decimals
0x2d942abfe521699627bff67d58281dd9093ec792,"METAmphetamine Token",META,16
0xe3b5b077feb2a2ffa90254a1d0d26b73bf45a8dd,"Venom LP Token",VENOM-LP,18
0xeebfd2a7dd3749a5ed61eef1af4b05e6a4b20457,"Anaconda",CONDA,18
0x5e806d9dd6544e08f9ceadacf2220b903dcfb3e2,"Venom LP Token",VENOM-LP,18
0xe21778004c4d629bcd339d99bec2c4d29c35cfc3,"DSLA-LONG-16",DSLA-LP-16,18
0x19dd865492eb4b1855eaafdc7e42c0c40de7337a,"ChickenZilla",bscCHKN,4
0x637ec9914b67b5e58ae1d58262f7ab13e5e9a2c5,"Venom LP Token",VENOM-LP,18
0x2608621a9d38d882465172f7b5032285dddffe97,"Gold Token",Gold,18
0x8ccdd19228fe28d651bb5fc0507aa0dc8e4d3d0f,"BabyONE",BABYONE,18
0xaf89644c9ad10224986389e3b7139d2f996a8825,"Venom LP Token",VENOM-LP,18
0x5ef951a8f2a13bab105a8ec8a37880ffc7ac3209,"SushiSwap LP Token",SLP,18
0x4361638595bbd86fb7554f6afe4955fe33f85ba1,"JOC",JOC,18
0x33ac317f59cd46a23088615b85753ac7e78a5c0d,"APEKING",APEKING,9
0x056466945f7f866185004e086677c94a5250c78a,"SeeSwap Protocol Token",SWAP,18
0xf3ee4775be290b992a48dc93def82e162a0e4131,"HarmonicCat",HCAT,9
0xb3dab4cf6da53481879ea227d823348d2c2f100f,"Sonic",SONIC,18
0x2768ad37a39a9c3e9e3ac75084ace7f42ee18988,"Elephant",ELEPHANT,18
0x4098d652d0c6e2be11357d3e4b82e709b460c550,"Artemis",MIS,18
0xcc4dc9a9ad351bafdde0fe65061dd7ab6d732a9b,"ARBITRUM#11",arb1,18
0x92a6d0cc6159582e9e0397213b6e3d20a680a0d3,"Techdox Token",TCDX,18
0x3db05665c487d2db0f3264b5159bb0ab731eb441,"Venom LP Token",VENOM-LP,18
0x0aa0b36121bddecf9d0da480b33ef9fe2d1e81b3,"Ajax Amsterdam vs Atalanta",CHM20.0015,18
0x4d041d2bc5fa4bca20ce03ca385ed41a76261084,"Venom LP Token",VENOM-LP,18
0x57dd291750b34f86104f0e09c75b7910b1a72f97,"XXX",XXX,8
0x64ae1fa336de4de345e3ab666a3b43ea04f0183b,"Venom LP Token",VENOM-LP,18
0x9261fdcc96b6e9e6ceecc188cf2a99ddb95352ef,"test",test,9
0x3e7f96844251b341348712edbf36f536809fb985,"Venom LP Token",VENOM-LP,18
0x43af9bc4e62b3c71338a6cdb972446770173edcc,"Venom LP Token",VENOM-LP,18
0xb4f8e793ae3bdca6174a52d296ba0075c378626a,"SimpleToken",SIM,18
0xf218b09333c5bd963850533cdae36504dfd2991a,"SushiSwap LP Token",SLP,18
0xa2842a4eba8a2ce7922bc5025b3657d25fbe2eae,"SushiSwap LP Token",SLP,18
0x6bb8b1bcc9123f45bfe42fdae608011ba0fc3549,"Sunflower Land Stone",SLS,18
0x0e01d2d3d3208f766006965388a700a8a58bdc30,"Venom LP Token",VENOM-LP,18
0xcd9e08967623196568058391391480473ea48561,"SushiSwap LP Token",SLP,18
0xc5528c69256039a0c88b36b83d5131bd75772d18,"Chin-Yen",CHIN,10
0x24ccd2179ee8f409e1686f2005bccc884188f434,"Jewel LP Token",JEWEL-LP,18
0xd2604e6080f4ec86534618e701b7c6cb6711ea40,"HELLO1",HELLO,18
0x0ce873a11e1f60b7be2a9c5f22da1296566bdbd4,"Jewel LP Token",JEWEL-LP,18
0x5725a4cbf2d40fe893e4ef9ccf52b5e47c2c72b6,"Navada Coin",Navada,18
0x3d3b3414397195d1432c3d62881937201737557e,"Jewel LP Token",JEWEL-LP,18
0x027fcbb0487f2b1a5fa5d8845f9f0053cc73561c,"IoTeX Network",bscIOTX,18
0x17b66b8392e48134bc09e22420e99541de018393,"OpenSwap LP Token",BUSD/VIPER,18
0xb116c7c68e2f7af0c13a45d07ce2f0921cba3c65,"StarParty",xNEBULA,18
0x28f1312d25fc7ae96685a8ccce878179e590a6f2,"Venom LP Token",VENOM-LP,18
0x8c15070f88bfa1380021eca323145a60f80e3218,"Venom LP Token",VENOM-LP,18
0x4976e935ffe98ad6df57ead9cd753b2917bea020,"Star",STAR,18
0xb102b21dfc365ae4e5616a3585cf4162789c59a0,"OxSwap LP Token",OXST-WONE,18
0xf5b68cfb505a987c304cbb4064583d62b6b11992,"Blowfish",blowf,18
0x17fa0cf154857883a8ad976cac8aa34bf6ee527b,"Harmonyville",HVILLE,18
0x976a496587481ff63fccd8ee055dda2e516ac446,"onedoge",onedoge,6
0x22523422b6896157cfd5db872602dd2184e047cc,"Venom LP Token",VENOM-LP,18
0xfffad217f2037e06be42543d1ea4db416b43b521,"Jewel LP Token",JEWEL-LP,18
0x8aff49c61bfa1349979095dc187e0fd3aa16fb25,"Piggybankone",COINK,18
0x9f720090592c719853e5a80e9a87c49aac478e21,"OpenSwap Token",OpenX,18
0xc7539aa11a35ef216a2cc372c2d0661dcd3ec92f,"Reflection Protocol",REFL,9
0x20fa4c7b95e10a07eb928d9c93e31d0f88a11afe,"Baydar",BYD,18
0xe8d6f9905b0431428dcb9444f30c91b59d471498,"FATExDAO LP Token",FATEx-LP,18
0x88570f9c00db6ee677f6abad17832ab05bac36bc,"Bluelens",BLENS,18
0x3f893b0c7b481715ac5de0de1a685bd6deb1cf7b,"COINK",COINK,9
0x459265d506bf8ed5047c1bfdf97632d8d23b9726,"Venom LP Token",VENOM-LP,18
0xf47f0cc859b78805a2852c744bc1fb6a676af087,"OpenSwap LP Token",WONE/BUSD,18
0xadffa98ed9a97ee00f9d32a22cb7d59a115c5cdd,"Venom LP Token",VENOM-LP,18
0xc0daffb394d8a0f0167d3e65bac8fd6be936fcbf,"AutoSonic",aSONIC,18
0x766c5cba0a2b3d9a29ebedb8caaeee65a8452b97,"whiskey",WKY,18
0x53c3e693154d34a3a6e610d0236c3cb48bee7655,"Olympus",OHM,9
0x73ec447a5fb9f7f5572ac687c457183a7988f48b,"COINK",COINK,9
0xfdd8ee9f72a8335c15ab81344cca817d52f0a90f,"TESTCASINO",TSTCAS,18
0x78e5270304f974229578498049a96338e6b93cb2,"abc",abc,18
0xcb6b01eb4fe6ed8681a143df1a740e8c8c4bdc3c,"Eight",EIGHT,9
0x6886138af5a2a43802db241a9aa5e91785617561,"Venom LP Token",VENOM-LP,18
0x9083308203648c69714e1fd61fd4a955d274418d,"10Token",10T,30
0x847f4ab81a9b1afffbc777a99aa6af4d5ee82f36,"Fab",fAb,18
0x8756ae1605a999e68c4cf577576f7d7517d1298e,"Shiba Inu One",SHIBONE,18
0x8c14ce1e6ee52ab5726c3480661d9fff8a6a60fb,"Kuma Inu",KUMA,18
0x5dd7d990bc97731ecefeff83739418104051992e,"Dividends",DIVS,9
0x0ec2049b7a35002585987283fb908b4a1a90781a,"SIMPLE",SMP,8
0xcf921a922bc404f26b0b1bc4ada65b4f7b5852eb,"SushiSwap LP Token",SLP,18
0x5fb67cac3ab396fbbde5871d70b878d0b1fc9c3e,"Venom Inu",VINU,9
0xf46a786bec2c854f53b439af1a4904eff1e48282,"Venom LP Token",VENOM-LP,18
0x8ad72da4a4fc68ecd5fedc71ea181ebfbef8ea84,"Wrapped ONE",WONE,18
0x6bf05d865b0a92c5c2a1ce09248c3dc0aeef5736,"BAT TOKEN",1BAT,18
0x210bcb194dca071ba8c39512d231b174eb27e7d4,"Jewel LP Token",JEWEL-LP,18
0xae3e76fc7b395acea2e5f1954415131d69097a06,"Jewel LP Token",JEWEL-LP,18
0xaf3aeb17d43c3b4c0aac7e49acc69ef780f528e2,"FATExDAO LP Token",FATEx-LP,18
0x5febe5d65e2c5c200a9cdda271f61eae9b1afc00,"SushiSwap LP Token",SLP,18
0xc8c62838339d74f3ce829998d86d484978c41b57,"PURU",PURU,18
0x2cdfba3e0cc570792d91321f2be5b9efdaae00d5,"Venom LP Token",VENOM-LP,18
0x3bf318bee22de37dfc77e208ef70c36251502b2d,"Venom LP Token",VENOM-LP,18
0x902573e3ec65efd90fd52de1cddf6eb5a6814673,"Vibranium",VBR,18
0xf3bc02eb9146e2547f748978c01b55dceb24733b,"Venom LP Token",VENOM-LP,18
0xa60b25af230995c198449f221ffcec1e839ec606,"Jewel LP Token",JEWEL-LP,18
0xe3ec76ee516e47b325d5a1cecb8d63a58c1c38a1,"Venom LP Token",VENOM-LP,18
0x4065e22d244f792f970f0d2d62d28b08c92385d7,"COINK",COINK,9
0x947142a61218800e8a23f9970cf90736e41b5f07,"Lala",LALA,18
0xaedf768e4344ec75bb7c3e5a83290e4d3e6ee793,"Olympus",OHM,9
0xa9856c7db01c40084cdf032f51082fdc8555f14d,"Loot LP Token",LOOT-LP,18
0x673e9c550f6ec209919eee41a3f6c8505bd59a6a,"Idears",DID,18
0x0103f90a14963b92d8361d3875d0dffce6ed0110,"Fatihhh",FTH,18
0x6577672f5e298908e68374cbeb44ac227f8d604c,"Venom LP Token",VENOM-LP,18
0xf5eebe09c9c14b3b0934802ac5453d6f7b6b2337,"ZooToken",ZOO,18
0xc7714f401a7efda8bb953cb1375ad3c34bc077e8,"Moon Goose",MOON,18
0x6f7a33a2f4c2fe272321ee2066b0741d014d05e5,"Staked Clam",sCLAM,9
0xfdb26e307d758bddda56e4b8a50e122b4f7e124f,"Venom LP Token",VENOM-LP,18
0x220f4db16a3ff2a021445efd1277012768e32482,"SushiSwap LP Token",SLP,18
0x7eb07adaac949b1348a4c047ff87e3c42b450688,"Venom LP Token",VENOM-LP,18
0x5eb3ac493da3269765498a8367d41723881064e9,"Venom LP Token",VENOM-LP,18
0x02ed17aaded30baf7df8bf899c7d744b3c13346a,"Mochi LP Token",MOCHI-LP,18
0x92a1c56d363abf235bcc4784da0f8fe9a554fe29,"factors 👍 👀",NOSHOWDO,18
0x7d194741276cc1ed036f2ca897b2339dceb71594,"Jewel LP Token",JEWEL-LP,18
0x89d21700bf8a0fb607db21f314ce2762144b426f,"Unifi LP",u1SUSHI,18
0x9387c6878682629ae2c37772d94388cd2d7f61a8,"Venom LP Token",VENOM-LP,18
0xc544cfa8934aa968cf6ab5259e806796f92b7f37,"Daikiri LPs",Daiki-LP,18
0x896e55aa543f784073a36baf14ef02aeb4e39819,"Venom LP Token",VENOM-LP,18
0x349d0e4dc2e9e1069647491473c717fe897d8913,"Jewel LP Token",JEWEL-LP,18
0x8c434a9bab13859acedeedfbbae71b0eaa1e1708,"Venom LP Token",VENOM-LP,18
0x44e2648ae697ecf586793461b32edc61ba563a17,"SushiSwap LP Token",SLP,18
0x8bbf0ad0e1ac0f84748551fc696579b8e634a779,"pixidust",pixd,9
0x0ecfae9de2801bfe04fcc266ec5e76a5be390edf,"Venom LP Token",VENOM-LP,18
0x3dc8b9348f42fc26c2d90d6180255b26b8759b7f,"test",test,9
0x52ac8c6e34cae594af1f57b103bb06328a23033c,"ApeSafe Token",bscAPESAFE,18
0x4b88f57e5143952ac5ad6ad48a8a1f4607e6de1e,"Jewel LP Token",JEWEL-LP,18
0x4d0220a28c14a543f8f8a312beeceb6e832029a7,"Staked Cheese",sCHEEZ,9
0xaf7072e44e3aa613d86cb189d0d8e8359b38f3ff,"Smug LP Token",SMUG-LP,18
0x55caa3f618372267a0de23fd78354223c44515a2,"SmugDoge.com",SMUG,9
0x55102a1b615da68156f886b2b9b68b01ab581b00,"Venom LP Token",VENOM-LP,18
0xc73910f7ab9a10fdb95d135ab542024b8618a0a7,"Richard's MoonCoin",RICH,9
0x63b44405ce864a489a6244c912415d9e75144e73,"Wrapped ONE",WONE,18
0xb2db76fc9f5076a1d4a7ab77dace1eb7c40033a0,"Truebit",1TRU,18
0x773a4e46e2075983225ecded21892b737e6370a6,"Venom LP Token",VENOM-LP,18
0xc24a3fefd74163b90f749b72118f7f8f5556ad07,"Venom LP Token",VENOM-LP,18
0xd01c6c132588c89cf7444652b55064ed42e1e8a1,"Venom LP Token",VENOM-LP,18
0xd512f4eed9e8e44f2d761640dd5579520c18946a,"ChainScore",SCORE,18
0x3a587845a7d6a1f49258ac7cde0dc54a5759d2b5,"VALI",VALI,18
0x1a2204aeabb127e40be789c7a5a13d39bd047a17,"Elephant",ELEPHANT,18
0xcf75065a8dcdd65741f744272ccfe194761e2fea,"Unity",UNITY,18
0xe74a0ba232a62ddb80e53ea7ed9b799445f52876,"Digital Reserve Currency",1DRC,0
0xb446143f0119fe163eff97a7dc268370fb8ab51e,"Venom LP Token",VENOM-LP,18
0x34171db1b53d073741a20cc1d45895e49b53c7b2,"Venom LP Token",VENOM-LP,18
0x77506c3eefffffcbad5085c9253b464542cd9e89,"Testcoin",TCT,9
0x0001284d7d6a3e9402799e86c6afbab79d4726f4,"Venom LP Token",VENOM-LP,18
0x34f21378a6fc29acc1eacb82bc5f7dec794ce537,"SushiSwap LP Token",SLP,18
0x9624d3bf24443e8074bef91a8470add78f294178,"SHITCOIN",SHT,18
0x67dbfbaf9a78da465b24330869717f25bf241ec6,"FATExDAO LP Token",FATEx-LP,18
0x3389a01f62b9956c4d194616540d6164f33ea26f,"Venom LP Token",VENOM-LP,18
0xda550d6ece5da990b0d5ae5bf702a3370f07c8c9,"Jewel LP Token",JEWEL-LP,18
0x59f478693ac835c6169e965990e7e20da848bc5a,"Swoop",SWP,18
0xd5ba885ceaa5c5837d14ee1314243d3a3b69f294,"FATExDAO LP Token",FATEx-LP,18
0xb7008aa50d22e9a39ec4235a060fd0e6b3833629,"COINK",COINK,9
0x6d5ca004b6bfc29c568e9af6e7d9d7c560c91bba,"ColonyToken",CLNY,18
0x816f2a535cfb406eeea6503df673a9e2deaf8d44,"Venom LP Token",VENOM-LP,18
0x8d1f0f25c67a535450bc0be3ef04ccc26b6c0cb9,"Venom LP Token",VENOM-LP,18
0x3ffa0bb82f05e26a8d5c5fb7996cab4683953ca6,"Wrapped Mirror BABA Token",mBABA,18
0x27a1dac339756356aaabba0036fc7437f383fcf6,"Cottage",COT,18
0xee55447785714c7e1aa621986c604ac949ddff56,"Fenris",FEN,18
0xc93410f9044034458243e5375d271d24d99ab405,"Star",STAR,18
0x33abece28b425720f7470a86a323cdc4170723e0,"Venom LP Token",VENOM-LP,18
0x0b635455bed3b05e8682f4b3f1e13907056f43b6,"Delta Core",DLC,20
0x1522f6ea600309cdd54f2a94b2369760145440e2,"Max",max7,18
0x077b88fee2bbc6dc420e2e86f0017926617fd478,"Venom LP Token",VENOM-LP,18
0x7b86e1da8586fdf19d1bbe8b88c709779a4ede67,"Venom LP Token",VENOM-LP,18
0xf607d6668914da171d4805957de8ba61494a8a9b,"Haraka",Haraka,18
0x41860b4825c69adc719745770555bb5434880deb,"Venom LP Token",VENOM-LP,18
0xe836aa708104aa25fcff8a7ad78fd40527a38e64,"Venom LP Token",VENOM-LP,18
0x7ae99e2e80934d1a706ed87885a13e6862dda972,"BeatLab Token",SONG,4
0xc8fa0ec34a6e004128dbe42806f3acebb2a9542e,"Swoop",SWP,18
0x584cd7adf27616ac2facc527f155a920629c2d27,"Venom LP Token",VENOM-LP,18
0x5f2464c92f3d53ede97d7ac06036b6e831a22249,"Venom LP Token",VENOM-LP,18
0xb6768223895acc78efba06c28fdd8940f95a8ec2,"Venom LP Token",VENOM-LP,18
0x85870e02395ec8e8f8845e97730736eff1904083,"SushiSwap LP Token",SLP,18
0x9536d67b73986de88c2d261effd3d992c0eb3bae,"Wrapped UST Token",UST,18
0xcf8061745ebcce24ea58d63941b278b5b3e4a678,"Mochi LP Token",MOCHI-LP,18
0x1ae360ee88771e2792075af58670066b86fc9267,"SonicCity",SONICx,18
0xb809953894c2d253693207626aebd5e892352670,"Test",TEST,18
0x273ee7086d44c1a02a6013b1f946003e6fae1ed9,"Venom LP Token",VENOM-LP,18
0xdc054d8e8b3aff1a2e144d129d8b275d636eb135,"SushiSwap LP Token",SLP,18
0xc7e8d3dfe946e820cf9e067e493ad028b434906e,"MADNESS",MADNESS,18
0xc4531fbe2140fb05fcf6ddc852e31b89a977f73f,"Venom LP Token",VENOM-LP,18
0x29b98a59122f543c43fd8097b6a53ab07362586f,"Venom LP Token",VENOM-LP,18
0x34b84e445206110a85a56c8a9320331bef0e3077,"Mochi LP Token",MOCHI-LP,18
0x0752fec90230379abcf92a8cad163bec026fecb4,"Venom LP Token",VENOM-LP,18
0xb7d0532bdd24a3761baf49b5c841552ca2e7f99c,"Wherelander",Artūrs,18
0x49f5ef18a35f8d5e30673d78f05bcc7c508c6534,"Venom LP Token",VENOM-LP,18
0x0dd4a4547b9be310c88265fd8bfc8a3aa38c7654,"Mochi LP Token",MOCHI-LP,18
0x51c271e06be43d03e504ec73a1c3a6e3c7a3a559,"Venom LP Token",VENOM-LP,18
0x0f1ba67cc9357ba2b75b647c280d1b8a0087df42,"Jewel LP Token",JEWEL-LP,18
0x7b0451237045bda690c536556b6a2af9312b5d18,"Sonic LP Token",SONIC-LP,18
0xf13c5f444544e0f7975ae15a12b9a9d0b6cf6633,"Financial Ruin",RUIN,18
0x127a1261007a52b66b6967d024d1142f5281bf99,"FATExDAO LP Token",FATEx-LP,18
0xb238a595e9797e009efd5f938c9918181662066c,"TwoWay LP",TLP,18
0x6658dbff8b7be5e2a777d7a270063e4347667866,"Defione Old Token",DONEo,18
0x75a305136d8ab65d1b47d2298412d4df8f65a606,"Jewel LP Token",JEWEL-LP,18
0x86cae9c031fe789811e86ea334290aa0a0a01f19,"Jewel LP Token",JEWEL-LP,18
0x5047217012878436c6e63c6b21ee171914b31d77,"Venom LP Token",VENOM-LP,18
0x073fb05c188a8cbfcc262f73919b5e9a4f2da224,"FATExDAO LP Token",FATEx-LP,18
0x2d0bb96706761a1b13581c9ddd5d471240ef2252,"Mochi LP Token",MOCHI-LP,18
0x3452152bf0c2361cacdb9b5888e92232ba810114,"COINK",COINK,9
0xe520857b3a7e1b978cb206da20b36ac593278529,"Lock LP Token",LOCK-LP,18
0x434527de773ed06ab8d019222c501e67c89cf5b6,"XXX",XXX,8
0x9de40921542a33b7bba404d085939b713541185d,"Venom LP Token",VENOM-LP,18
0x15a77404a907f233283d1f31e24643db0d92da90,"SushiSwap LP Token",SLP,18
0xad871937e324be1aef9dc612c1af5b216d979816,"Sonic",SONIC,18
0x22423c420d976ce91ab5d91285b14129eb6c3489,"Champ Coin",CHP,18
0x995f7fdc2e562ce2d0bd041814a581e81f02abcc,"Venom LP Token",VENOM-LP,18
0xf0dfd06857982ec23fcdf8c63b9cc408bd169867,"SushiSwap LP Token",SLP,18
0x9133ca18b36f1f35d351b3a2d03769ddb73cee8d,"SushiSwap LP Token",SLP,18
0x9ba503f6b628d4ff310ab90912c171c2b479cda3,"Bloodhound Coin",BLOOD,18
0x971803c316d80ee490156af78e8eb5067edb73ac,"rfUST",rfUST,9
0x8d8513d81a5f89f3cc72884e08dd28a2ccd31496,"Dopple LP",DOP-LP,18
0x4bd9df3b4f52baef77a66711db5fbe9fcf866edf,"Loot LP Token",LOOT-LP,18
0x559b3c4c85e362e885903e531cbbe917d65732eb,"Venom LP Token",VENOM-LP,18
0xe93adb1a1a3045a2ce74251174f1f213788c5a88,"Venom LP Token",VENOM-LP,18
0x204146714370394b8c413998a1238f9cdc92daa1,"DSLA-SHORT-17",DSLA-SP-17,18
0x2785a8ec6c614945ae5c03f660c1f0a8241a5564,"Hornets vs Magic",NBA20.0024,18
0xb043161585bbd402a8a45f732558c54ac8761921,"GIVEMEONE",GIVEONE,18
0xac1feb3e53eabc6fac1ffa3bb65ffa8290238577,"Venom LP Token",VENOM-LP,18
0xb8b9cf863b4f0f053e47eab7b29f7f9f31d8ffad,"Loot LP Token",LOOT-LP,18
0x81fbf85846bb5e9325505aed63bb6b6c5597ddce,"COINK",COINK,9
0xe7a9a5541950b18bb01ecb4fbdc976b943e357c8,"Weed",420,18
0x834de6872269571051721afb28d6409a087589c5,"xJewels",xJEWEL,18
0xb696d48d44c61ecc0ee670821a250497bc1afa0d,"ONE INU",ONE INU,18
0xba533219556a13e4d1bd6cf6c8b3cf00bbff8628,"Venom LP Token",VENOM-LP,18
0x1485a496f816f940c510d634e48f8c66b78dc99e,"Venom LP Token",VENOM-LP,18
0xc3f750b65cefb9c567c3b993bd663c61d92b3388,"Harmonyville",HVILLE,18
0x1fb9069b334bcbf0c611d0ff1856c2e3d6876d2a,"OpenSwap Token",OpenX,18
0xe0b29e966c50da2574b1b3c1e4f7018f79aa895f,"United Token",UNI,18
0x9dffa9fd03c0af19c617b3450137318aae64e293,"COINK",COINK,9
0x7b54fe4dcd2e42df01557dcb2173b677e2bf9e2e,"Venom LP Token",VENOM-LP,18
0xe1ef79fc9d451f4a36149a099e5c9cd206ab45da,"TST3",TST3,18
0x0edee89298ba347ec9c01509c0e383ca8aecf5f9,"Sonic",SONIC,18
0x84d0431d5d4769d01c3c7df413ca562b22aacb73,"Venom LP Token",VENOM-LP,18
0x4cffa99ed14bb184047a959db70f8a8aac922b80,"FRAX TOKEN",FRAX,18
0xf5ca2601e8804d1d6b38245be0767329962113a7,"Venom LP Token",VENOM-LP,18
0xe168aac670d0b14f425892144bb923ff6cd270d0,"Olympus",OHM,9
0xfe0519b2a1b0d08cdbdbdd0d31eceb5f2438dfff,"Venom LP Token",VENOM-LP,18
0x138b260cbbd55fd3055a5b633fc066cae553ec0b,"COO",COO,9
0x1b440e25622437f6261d9f2b04812f199673d94b,"Harmonyville",HVILLE,18
0xb7025efde890f1f6d2bfe52531f7b30cb48561b5,"Jewel LP Token",JEWEL-LP,18
0xc04205f63b71d4263c4b46bf0b47a665c8db116d,"BingoProtectionToken",bscBINGO,18
0x61b529aa377eb47c1dd2d2a1c0f0b1a3e10d2302,"Jewel LP Token",JEWEL-LP,18
0xb4677b335c83ffaf262cb92930643d3add8c385b,"OxSwap LP Token",WONE-VIPER,18
0x613805e2e20317d0f8839cac2483a3b7f0528e82,"Smug LP Token",SMUG-LP,18
0xe42b9aa58a57cf723dec8edacdc5dd235b0d4151,"Loot LP Token",LOOT-LP,18
0xdaabff2c195da1eb84bd14ab59a0c0bed24adf93,"GonzaCoin",GonzaCoin,18
0xaa6e0cf132acb213ba5c11aabb10854131eaeaa9,"Venom LP Token",VENOM-LP,18
0x104370787a63c951ec3e065be59939c56ada4a30,"Sunflower Land Chicken",SLC,18
0x3502536768d55abc1bf254bc35601c54bf22783c,"SushiToken",SUSHI,18
0x82a6145729ca1786f668b188726ed1602c252539,"COINK",COINK,9
0xfdec76202c58401938f23d4700932df5325b2202,"ChadFinance Token",CHAD,18
0x02dbfc82d734c8c81842922a9cbc5454a61e3d5e,"Venom LP Token",VENOM-LP,18
0xf0b22b19c38025447619ab819e55116c2fdc0b3b,"Fakeala",FXYA,18
0x705fa7e32fd9c3751332690629d9881dd01aceee,"OxSwap LP Token",WONE-MIS,18
0x8a098e43a4cd1fd870c6a9578905140f410d0439,"Venom LP Token",VENOM-LP,18
0x02d06aeaa597e5d6d7125c50ed4d58c38d8dbe39,"Jewel LP Token",JEWEL-LP,18
0x126976df81ee786bf3d12221fc00aee4e5f668e7,"Venom LP Token",VENOM-LP,18
0xb9f9144cc58846e2edd866e5e0ad1f6d5c35cd13,"Venom LP Token",VENOM-LP,18
0x40c2fce0371742920f93e7591314fd7777a03388,"Piggybankone",COINK,18
0xb6e31fb4666f94416930d52ca39045fed5626401,"AutoSonic",aSONIC,18
0x83dc27b4f5ca13dc1319eaac5f5b46350868e803,"Venom LP Token",VENOM-LP,18
0x199e2a8ebe83feea323279f50b56c08619b4cd8c,"Jewel LP Token",JEWEL-LP,18
0xa28fb3c24513573ff3b22d7995be6e099f9154fa,"Olympus",OHM,9
0xc4be4820ee724fa19b504e81c3261a36778a527e,"Harmonyswap LPs",HAR-LP,18
0xa8589d575aed9c6dc12c860867c5348791d2d097,"Jewel LP Token",JEWEL-LP,18
0xa34175fde9a062269216a16ca9aa2f165930e462,"Jewel LP Token",JEWEL-LP,18
0xe4de3244aa61f3139b9a509ad38e95de16d97e69,"KupaSwap",KUPSWP,18
0x279472217447507eaf82b643b2c73c97187a61a4,"OneBillion",ONEBILL,9
0x56c6d31fb559193495d735f9b53b3d48d76c2cec,"PURU",PURU,18
0x6566d7b9ffbfeed2dfa8bb02b8ddb01991ece856,"Mochi LP Token",MOCHI-LP,18
0x308fc0679f0010531cc7113233965bdf341550d7,"Loot LP Token",LOOT-LP,18
0xc3160f2b7ccb4a0609b4ef7be8f27de853f4c0ba,"MemberBerry",MBRY,18
0x32931ea9e2c36b44ee8010d3840f07c704c6d4f6,"Loot LP Token",LOOT-LP,18
0xed2a95f78d4ebd0304f214cec050f5da845baff9,"SushiSwap LP Token",SLP,18
0xda114da1864fa4533347ea10bd3304add18a9111,"Venom LP Token",VENOM-LP,18
0xd982fdfaad0c2489b8028098998e2c5d9e0d9c72,"Venom LP Token",VENOM-LP,18
0x8a47a9fce7941a23a84297de8e0d1e56fe14cff6,"Roy2",Roy2,18
0xf4eb1961a2aab7a31def0adf234092bcdaa5b4e4,"Elephant",ELEPHANT,18
0xe5bc3768d6ad028337b1e468f2d8cd667f42be90,"Swoop",SWP,18
0xcb35e4945c7f463c5ccbe3bf9f0389ab9321248f,"OneMoon",ONEMOON,9
0x25d5a64792ebcb991dc380be32c09a1dfb8b9c38,"OxSwap LP Token",OXST-WONE,18
0x6b0ad80e3f809030837291ba94927230dd6436c0,"SushiBar",xSUSHI,18
0xe2a8c8f094dcb7faf89c559c3f63c6f3a533aeb0,"Loot",LOOT,18
0xc9450091fe930e699ec917df9743d5e1489dee5e,"NoWay",NWAY,20
0x62287501af0b35e5c818ff95fe789218a9aa156d,"Jewel LP Token",JEWEL-LP,18
0x1c0752c09e6f53536f271f44f9159b01271219f9,"Venom LP Token",VENOM-LP,18
0x3083d520e012bb9a410cd2bb53c343b4ae530621,"Jewel LP Token",JEWEL-LP,18
0x8ec279dbd5663782d3c4fe1373db2f090adf60eb,"Dai Stablecoin",DAI,18
0x78cebaa1aae6e7c56e8a8ae27011e52cca9918ed,"Test LPs",Test-LP,18
0x5ce859bf01e27611fc18c11c9227cae317c4f2d9,"Balancer Pool Token",BPT,18
0x78ccf231c60eda0a9cf99ad3d5b1c96151b59e2c,"Balu",BLU,18
0x90408db535b2d73411c85ee8096aa3094e104728,"BabyPepeTruge",BPT,18
0x5ee5b3570af1332d808281d497927b36b2f6e381,"SushiSwap LP Token",SLP,18
0x36b23266f965837581f3a1a19e0704df80674179,"Memeswap LPs",Cake-LP,18
0xe66a4752ef46e1d4dd4939baa36a98da54c49b66,"Fakeala",FXYA,18
0xc7a5520b18e0d55f707e86c2d1fbd04f10138ffc,"Venom LP Token",VENOM-LP,18
0xe29ed4504b2e16fa7a254bf0c9a8bb3defe3523d,"SushiSwap LP Token",SLP,18
0xcc77dbb51ac0533ba9307e7e7115268b0be2fb24,"SushiSwap LP Token",SLP,18
0xea1ff195b3128f832c3325f730b512412209049a,"Pickle",PIKL,18
0x37b035afa1373800b87fc57c72675754be7db604,"BerieveOne",BERIEVE,18
0x648067aa8e74f9d6aea482bf34a0c30ee8e2e7b7,"Venom LP Token",VENOM-LP,18
0xc92ab537ebae3d6916b4ea7246668b44cb269510,"Sonic",SONIC,18
0x42b796102edb291cfeeb6e6742d96e6ae61c4dd3,"Uniswap V2",UNI-V2,18
0xfc8e65506840409d96b13cd73209754856f2b9a1,"SushiSwap LP Token",SLP,18
0xc720e4f91db0fc02a762d7adfc57b560f931e59d,"FATExDAO LP Token",FATEx-LP,18
0x0092b87e38e423a8c08fcd38d2aff855ad8721f4,"WHAMSTER",HAMSTER,18
0x8047b42d414cc27c60c7d4118014475016db235b,"Adena LP Token",ADENA-LP,18
0xd6455479ef4eb905595a7c87351e7ef307811102,"Boss LP Token",BOSS-LP,18
